loinc_num;copra_id;loinc_shortname;copra_name;accuracy;is_match;id
96823-0;103507;Respiration Score SOFA;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1762
96824-8;103507;Coag Score SOFA;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1763
96825-5;103507;Liver Score SOFA;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1764
96826-3;103507;Cardio Score SOFA;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1765
96827-1;103507;CNS Score SOFA;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1766
96828-9;103507;Renal Score SOFA;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1767
44760-7;103553;MELD score;Score_DGAI_AufnGeplantChirurgisch;67;Nein;1768
44760-7;103508;MELD score;Score_DGAI_AufnIndikationBeatmungsfall;67;Nein;1769
44760-7;103509;MELD score;Score_DGAI_AufnIndikationIntensivBehandlung;70;Nein;1770
73561-3;103509;IGF-I Z-score SerPl;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1771
88859-4;103509;Disease stage score for risk calculation;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1772
9271-8;103509;10M Apgar Score;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1773
9274-2;103509;5M Apgar Score;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1774
96790-1;103509;SOFA total score SOFA;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1775
96823-0;103509;Respiration Score SOFA;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1776
96824-8;103509;Coag Score SOFA;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1777
96825-5;103509;Liver Score SOFA;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1778
96826-3;103509;Cardio Score SOFA;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1779
96827-1;103509;CNS Score SOFA;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1780
96828-9;103509;Renal Score SOFA;Score_DGAI_AufnIndikationIntensivBehandlung;67;Nein;1781
44760-7;103510;MELD score;Score_DGAI_AufnIndikationIntensivUeberwachung;70;Nein;1782
73561-3;103510;IGF-I Z-score SerPl;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1783
88859-4;103510;Disease stage score for risk calculation;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1784
9271-8;103510;10M Apgar Score;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1785
9274-2;103510;5M Apgar Score;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1786
96790-1;103510;SOFA total score SOFA;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1787
96823-0;103510;Respiration Score SOFA;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1788
96824-8;103510;Coag Score SOFA;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1789
96825-5;103510;Liver Score SOFA;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1790
96826-3;103510;Cardio Score SOFA;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1791
96827-1;103510;CNS Score SOFA;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1792
96828-9;103510;Renal Score SOFA;Score_DGAI_AufnIndikationIntensivUeberwachung;67;Nein;1793
44760-7;103511;MELD score;Score_DGAI_AufnIndikationSchwerstkrankerPatient;70;Nein;1794
73561-3;103511;IGF-I Z-score SerPl;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1795
88859-4;103511;Disease stage score for risk calculation;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1796
9271-8;103511;10M Apgar Score;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1797
9274-2;103511;5M Apgar Score;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1798
96790-1;103511;SOFA total score SOFA;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1799
96823-0;103511;Respiration Score SOFA;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1800
96824-8;103511;Coag Score SOFA;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1801
96825-5;103511;Liver Score SOFA;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1802
96826-3;103511;Cardio Score SOFA;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1803
96827-1;103511;CNS Score SOFA;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1804
96828-9;103511;Renal Score SOFA;Score_DGAI_AufnIndikationSchwerstkrankerPatient;67;Nein;1805
44760-7;103555;MELD score;Score_DGAI_AufnMedizinisch;67;Nein;1806
44760-7;103513;MELD score;Score_DGAI_AufnNachOperation;67;Nein;1807
96823-0;103513;Respiration Score SOFA;Score_DGAI_AufnNachOperation;60;Nein;1808
44760-7;103514;MELD score;Score_DGAI_AufnTraumaPolytrauma;67;Nein;1809
44760-7;103554;MELD score;Score_DGAI_AufnUngeplantChirurgisch;70;Nein;1810
73561-3;103554;IGF-I Z-score SerPl;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1811
88859-4;103554;Disease stage score for risk calculation;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1812
9271-8;103554;10M Apgar Score;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1813
9274-2;103554;5M Apgar Score;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1814
96790-1;103554;SOFA total score SOFA;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1815
96823-0;103554;Respiration Score SOFA;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1816
96824-8;103554;Coag Score SOFA;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1817
96825-5;103554;Liver Score SOFA;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1818
96826-3;103554;Cardio Score SOFA;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1819
96827-1;103554;CNS Score SOFA;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1820
96828-9;103554;Renal Score SOFA;Score_DGAI_AufnUngeplantChirurgisch;67;Nein;1821
44760-7;103515;MELD score;Score_DGAI_AufnVonExterneKlinik;67;Nein;1822
44760-7;103512;MELD score;Score_DGAI_AufnVonIntensivstationWachstation;70;Nein;1823
73561-3;103512;IGF-I Z-score SerPl;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1824
88859-4;103512;Disease stage score for risk calculation;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1825
9271-8;103512;10M Apgar Score;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1826
9274-2;103512;5M Apgar Score;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1827
96790-1;103512;SOFA total score SOFA;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1828
96823-0;103512;Respiration Score SOFA;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1829
96824-8;103512;Coag Score SOFA;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1830
96825-5;103512;Liver Score SOFA;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1831
96826-3;103512;Cardio Score SOFA;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1832
96827-1;103512;CNS Score SOFA;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1833
96828-9;103512;Renal Score SOFA;Score_DGAI_AufnVonIntensivstationWachstation;67;Nein;1834
44760-7;103516;MELD score;Score_DGAI_AufnVonNotaufnahmeNAW;67;Nein;1835
44760-7;103517;MELD score;Score_DGAI_AufnVonOPAWR;67;Nein;1836
44760-7;103518;MELD score;Score_DGAI_AufnVonPeriphererStation;70;Nein;1837
73561-3;103518;IGF-I Z-score SerPl;Score_DGAI_AufnVonPeriphererStation;67;Nein;1838
88859-4;103518;Disease stage score for risk calculation;Score_DGAI_AufnVonPeriphererStation;67;Nein;1839
9271-8;103518;10M Apgar Score;Score_DGAI_AufnVonPeriphererStation;67;Nein;1840
9274-2;103518;5M Apgar Score;Score_DGAI_AufnVonPeriphererStation;67;Nein;1841
96790-1;103518;SOFA total score SOFA;Score_DGAI_AufnVonPeriphererStation;67;Nein;1842
96823-0;103518;Respiration Score SOFA;Score_DGAI_AufnVonPeriphererStation;67;Nein;1843
96824-8;103518;Coag Score SOFA;Score_DGAI_AufnVonPeriphererStation;67;Nein;1844
96825-5;103518;Liver Score SOFA;Score_DGAI_AufnVonPeriphererStation;67;Nein;1845
96826-3;103518;Cardio Score SOFA;Score_DGAI_AufnVonPeriphererStation;67;Nein;1846
96827-1;103518;CNS Score SOFA;Score_DGAI_AufnVonPeriphererStation;67;Nein;1847
96828-9;103518;Renal Score SOFA;Score_DGAI_AufnVonPeriphererStation;67;Nein;1848
44760-7;103519;MELD score;Score_DGAI_AufnWiederaufnahmeGroesser48h;67;Nein;1849
44760-7;103520;MELD score;Score_DGAI_AufnWiederaufnahmeKleiner48h;67;Nein;1850
44760-7;103464;MELD score;Score_DGAI_EntlArzt;67;Nein;1851
44760-7;103462;MELD score;Score_DGAI_EntlDatum;67;Nein;1852
44760-7;103521;MELD score;Score_DGAI_EntlInfoANV;67;Nein;1853
44760-7;103522;MELD score;Score_DGAI_EntlInfoARDSALI;67;Nein;1854
44760-7;103523;MELD score;Score_DGAI_EntlInfoBarthelIndexErhoben;70;Nein;1855
73561-3;103523;IGF-I Z-score SerPl;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1856
88859-4;103523;Disease stage score for risk calculation;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1857
9271-8;103523;10M Apgar Score;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1858
9274-2;103523;5M Apgar Score;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1859
96790-1;103523;SOFA total score SOFA;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1860
96823-0;103523;Respiration Score SOFA;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1861
96824-8;103523;Coag Score SOFA;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1862
96825-5;103523;Liver Score SOFA;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1863
96826-3;103523;Cardio Score SOFA;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1864
96827-1;103523;CNS Score SOFA;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1865
96828-9;103523;Renal Score SOFA;Score_DGAI_EntlInfoBarthelIndexErhoben;67;Nein;1866
44760-7;103524;MELD score;Score_DGAI_EntlInfoECMOILA;67;Nein;1867
44760-7;103525;MELD score;Score_DGAI_EntlInfoESBL;67;Nein;1868
44760-7;103526;MELD score;Score_DGAI_EntlInfoHFOV;67;Nein;1869
44760-7;103527;MELD score;Score_DGAI_EntlInfoMaximaleTherapieAufStation;70;Nein;1870
73561-3;103527;IGF-I Z-score SerPl;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1871
88859-4;103527;Disease stage score for risk calculation;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1872
9271-8;103527;10M Apgar Score;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1873
9274-2;103527;5M Apgar Score;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1874
96790-1;103527;SOFA total score SOFA;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1875
96823-0;103527;Respiration Score SOFA;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1876
96824-8;103527;Coag Score SOFA;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1877
96825-5;103527;Liver Score SOFA;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1878
96826-3;103527;Cardio Score SOFA;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1879
96827-1;103527;CNS Score SOFA;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1880
96828-9;103527;Renal Score SOFA;Score_DGAI_EntlInfoMaximaleTherapieAufStation;67;Nein;1881
44760-7;103528;MELD score;Score_DGAI_EntlInfoMODMOV;67;Nein;1882
44760-7;103529;MELD score;Score_DGAI_EntlInfoMRSA;67;Nein;1883
44760-7;103530;MELD score;Score_DGAI_EntlInfoNET;67;Nein;1884
44760-7;103531;MELD score;Score_DGAI_EntlInfoObduktionDurchgefuehrt;67;Nein;1885
44760-7;103532;MELD score;Score_DGAI_EntlInfoPolytrauma;67;Nein;1886
44760-7;103533;MELD score;Score_DGAI_EntlInfoSepsis;67;Nein;1887
44760-7;103534;MELD score;Score_DGAI_EntlInfoTherapieMinima;67;Nein;1888
44760-7;103535;MELD score;Score_DGAI_EntlInfoVRE;67;Nein;1889
44760-7;103536;MELD score;Score_DGAI_EntlNachAndereIntensivstation;70;Nein;1890
73561-3;103536;IGF-I Z-score SerPl;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1891
88859-4;103536;Disease stage score for risk calculation;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1892
9271-8;103536;10M Apgar Score;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1893
9274-2;103536;5M Apgar Score;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1894
96790-1;103536;SOFA total score SOFA;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1895
96823-0;103536;Respiration Score SOFA;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1896
96824-8;103536;Coag Score SOFA;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1897
96825-5;103536;Liver Score SOFA;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1898
96826-3;103536;Cardio Score SOFA;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1899
96827-1;103536;CNS Score SOFA;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1900
96828-9;103536;Renal Score SOFA;Score_DGAI_EntlNachAndereIntensivstation;67;Nein;1901
44760-7;103537;MELD score;Score_DGAI_EntlNachExterneNormalklinik;67;Nein;1902
44760-7;103538;MELD score;Score_DGAI_EntlNachExterneSpezialklinik;70;Nein;1903
73561-3;103538;IGF-I Z-score SerPl;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1904
88859-4;103538;Disease stage score for risk calculation;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1905
9271-8;103538;10M Apgar Score;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1906
9274-2;103538;5M Apgar Score;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1907
96790-1;103538;SOFA total score SOFA;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1908
96823-0;103538;Respiration Score SOFA;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1909
96824-8;103538;Coag Score SOFA;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1910
96825-5;103538;Liver Score SOFA;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1911
96826-3;103538;Cardio Score SOFA;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1912
96827-1;103538;CNS Score SOFA;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1913
96828-9;103538;Renal Score SOFA;Score_DGAI_EntlNachExterneSpezialklinik;67;Nein;1914
44760-7;103539;MELD score;Score_DGAI_EntlNachHause;67;Nein;1915
44760-7;103540;MELD score;Score_DGAI_EntlNachKeineVerlegungExitus;70;Nein;1916
73561-3;103540;IGF-I Z-score SerPl;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1917
88859-4;103540;Disease stage score for risk calculation;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1918
9271-8;103540;10M Apgar Score;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1919
9274-2;103540;5M Apgar Score;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1920
96790-1;103540;SOFA total score SOFA;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1921
96823-0;103540;Respiration Score SOFA;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1922
96824-8;103540;Coag Score SOFA;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1923
96825-5;103540;Liver Score SOFA;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1924
96826-3;103540;Cardio Score SOFA;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1925
96827-1;103540;CNS Score SOFA;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1926
96828-9;103540;Renal Score SOFA;Score_DGAI_EntlNachKeineVerlegungExitus;67;Nein;1927
44760-7;103541;MELD score;Score_DGAI_EntlNachNormalstation;67;Nein;1928
44760-7;103542;MELD score;Score_DGAI_EntlNachWachstation;67;Nein;1929
44760-7;103543;MELD score;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;70;Nein;1930
73561-3;103543;IGF-I Z-score SerPl;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1931
88859-4;103543;Disease stage score for risk calculation;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1932
9271-8;103543;10M Apgar Score;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1933
9274-2;103543;5M Apgar Score;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1934
96790-1;103543;SOFA total score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1935
96823-0;103543;Respiration Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1936
96824-8;103543;Coag Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1937
96825-5;103543;Liver Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1938
96826-3;103543;Cardio Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1939
96827-1;103543;CNS Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1940
96828-9;103543;Renal Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungDauerhaf;67;Nein;1941
44760-7;103544;MELD score;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;70;Nein;1942
73561-3;103544;IGF-I Z-score SerPl;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1943
88859-4;103544;Disease stage score for risk calculation;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1944
9271-8;103544;10M Apgar Score;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1945
9274-2;103544;5M Apgar Score;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1946
96790-1;103544;SOFA total score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1947
96823-0;103544;Respiration Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1948
96824-8;103544;Coag Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1949
96825-5;103544;Liver Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1950
96826-3;103544;Cardio Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1951
96827-1;103544;CNS Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1952
96828-9;103544;Renal Score SOFA;Score_DGAI_EntlPostVisiteBeeintraechtigungPassager;67;Nein;1953
44760-7;103492;MELD score;Score_DGAI_EntlPostVisiteDatum;67;Nein;1954
44760-7;103545;MELD score;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;70;Nein;1955
73561-3;103545;IGF-I Z-score SerPl;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1956
88859-4;103545;Disease stage score for risk calculation;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1957
9271-8;103545;10M Apgar Score;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1958
9274-2;103545;5M Apgar Score;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1959
96790-1;103545;SOFA total score SOFA;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1960
96823-0;103545;Respiration Score SOFA;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1961
96824-8;103545;Coag Score SOFA;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1962
96825-5;103545;Liver Score SOFA;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1963
96826-3;103545;Cardio Score SOFA;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1964
96827-1;103545;CNS Score SOFA;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1965
96828-9;103545;Renal Score SOFA;Score_DGAI_EntlPostVisiteExitusImKrankenhaus;67;Nein;1966
44760-7;103546;MELD score;Score_DGAI_EntlPostVisiteKeineDurchgefuehrt;67;Nein;1967
44760-7;103547;MELD score;Score_DGAI_EntlPostVisiteRestitutioAdIntegrum;67;Nein;1968
44760-7;103562;MELD score;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;70;Nein;1969
73561-3;103562;IGF-I Z-score SerPl;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1970
88859-4;103562;Disease stage score for risk calculation;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1971
9271-8;103562;10M Apgar Score;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1972
9274-2;103562;5M Apgar Score;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1973
96790-1;103562;SOFA total score SOFA;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1974
96823-0;103562;Respiration Score SOFA;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1975
96824-8;103562;Coag Score SOFA;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1976
96825-5;103562;Liver Score SOFA;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1977
96826-3;103562;Cardio Score SOFA;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1978
96827-1;103562;CNS Score SOFA;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1979
96828-9;103562;Renal Score SOFA;Score_DGAI_EntlPostVisiteUeberlebenErheblicherDefe;67;Nein;1980
44760-7;103463;MELD score;Score_DGAI_EntlZeit;67;Nein;1981
44760-7;103548;MELD score;Score_DGAI_EntlZustandExitus;67;Nein;1982
44760-7;103549;MELD score;Score_DGAI_EntlZustandGeringBeeintraechtigungDauer;67;Nein;1983
44760-7;103550;MELD score;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;70;Nein;1984
73561-3;103550;IGF-I Z-score SerPl;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1985
88859-4;103550;Disease stage score for risk calculation;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1986
9271-8;103550;10M Apgar Score;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1987
9274-2;103550;5M Apgar Score;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1988
96790-1;103550;SOFA total score SOFA;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1989
96823-0;103550;Respiration Score SOFA;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1990
96824-8;103550;Coag Score SOFA;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1991
96825-5;103550;Liver Score SOFA;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1992
96826-3;103550;Cardio Score SOFA;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1993
96827-1;103550;CNS Score SOFA;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1994
96828-9;103550;Renal Score SOFA;Score_DGAI_EntlZustandGeringBeeintraechtigungPassa;67;Nein;1995
44760-7;103551;MELD score;Score_DGAI_EntlZustandRestitutioAdIntegrum;70;Nein;1996
73561-3;103551;IGF-I Z-score SerPl;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;1997
88859-4;103551;Disease stage score for risk calculation;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;1998
9271-8;103551;10M Apgar Score;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;1999
9274-2;103551;5M Apgar Score;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2000
96790-1;103551;SOFA total score SOFA;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2001
96823-0;103551;Respiration Score SOFA;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2002
96824-8;103551;Coag Score SOFA;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2003
96825-5;103551;Liver Score SOFA;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2004
96826-3;103551;Cardio Score SOFA;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2005
96827-1;103551;CNS Score SOFA;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2006
96828-9;103551;Renal Score SOFA;Score_DGAI_EntlZustandRestitutioAdIntegrum;67;Nein;2007
44760-7;103552;MELD score;Score_DGAI_EntlZustandUeberlebenErheblicherDefekt;67;Nein;2008
12286-1;102796;Drugs Ur Scn;Score_DRS;67;Nein;2009
44760-7;102796;MELD score;Score_DRS;74;Nein;2010
6303-2;102796;Screen dRVVT;Score_DRS;67;Nein;2011
73561-3;102796;IGF-I Z-score SerPl;Score_DRS;71;Nein;2012
88859-4;102796;Disease stage score for risk calculation;Score_DRS;71;Nein;2013
9271-8;102796;10M Apgar Score;Score_DRS;71;Nein;2014
9274-2;102796;5M Apgar Score;Score_DRS;71;Nein;2015
96790-1;102796;SOFA total score SOFA;Score_DRS;71;Nein;2016
96823-0;102796;Respiration Score SOFA;Score_DRS;71;Nein;2017
96824-8;102796;Coag Score SOFA;Score_DRS;71;Nein;2018
96825-5;102796;Liver Score SOFA;Score_DRS;71;Nein;2019
96826-3;102796;Cardio Score SOFA;Score_DRS;71;Nein;2020
96827-1;102796;CNS Score SOFA;Score_DRS;71;Nein;2021
96828-9;102796;Renal Score SOFA;Score_DRS;71;Nein;2022
44760-7;102797;MELD score;Score_Dubois;67;Nein;2023
96826-3;102797;Cardio Score SOFA;Score_Dubois;62;Nein;2024
44760-7;108641;MELD score;Score_Finnegan;67;Nein;2025
96825-5;108641;Liver Score SOFA;Score_Finnegan;60;Nein;2026
44760-7;108484;MELD score;Score_Finnigan;67;Nein;2027
44760-7;108395;MELD score;Score_FLACC;67;Nein;2028
48164-8;108395;NSE Fld-mCnc;Score_FLACC;61;Nein;2029
73561-3;108395;IGF-I Z-score SerPl;Score_FLACC;62;Nein;2030
88859-4;108395;Disease stage score for risk calculation;Score_FLACC;62;Nein;2031
9271-8;108395;10M Apgar Score;Score_FLACC;62;Nein;2032
9274-2;108395;5M Apgar Score;Score_FLACC;62;Nein;2033
96790-1;108395;SOFA total score SOFA;Score_FLACC;62;Nein;2034
96823-0;108395;Respiration Score SOFA;Score_FLACC;62;Nein;2035
96824-8;108395;Coag Score SOFA;Score_FLACC;62;Nein;2036
96825-5;108395;Liver Score SOFA;Score_FLACC;62;Nein;2037
